"","X","ID","Name","Age","Nationality","Overall","Potential","Club","Preferred.Foot","International.Reputation","Weak.Foot","Position","Jersey.Number","Contract.Valid.Until","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Penalties","Composure","Marking","StandingTackle","SlidingTackle","GKDiving","GKHandling","GKKicking","GKPositioning","GKReflexes"
"13004",13004,228847,"C. Lindquist",22,"Norway",63.1423831374332,71.043981390076,"Strømsgodset IF","Right",1,3,"RB",17,"2019","5'11","152lbs",55.4559625394868,44.7617197934648,49.1864584416983,61.3900861545471,35.0537159573543,56.9644575011372,48.6005287999942,44.530371552803,53.2036726858759,60.8078601807322,78.4468623389301,76.3516986425832,61.9324220149092,60.6183666138518,66.7442727350023,48.0236331581329,62.0936102999064,70.0692955628072,65.1773604641535,44.6307438283097,60.0260334769284,57.3611941419452,61.25188748276,56.0082397960502,49.6140032106949,58.2333164751406,58.9914271368431,59.463316957,57.1021051572518,14.3045915829266,11.3235478297889,8.5557808382815,10.9179750926475,13.3951155875296
"13005",13005,231407,"S. Donnellan",21,"Republic of Ireland",62.7253130196829,71.2490463674268,"Yeovil Town","Right",1,3,"CB",27,"2019","6'0","152lbs",39.2774809594469,33.3666925565483,63.18932979363,57.7298114484721,28.5850334492197,52.4373571469794,45.6293809364029,34.1009587527351,55.6533215949284,56.8783336389259,59.5137476517201,54.1767531066312,65.7785057108819,50.8373407652667,67.7060783359074,55.3840773332612,73.318507145016,70.5474011099084,74.9591904338403,45.2012318829435,58.626798251973,60.6471212700873,47.1576981924199,48.1135681197984,43.0796066511887,49.650829050893,62.2158731927524,62.7828259479445,61.8781981535845,5.41186494393466,12.773480155382,9.80871854132011,11.922999632691,5.23079911572066
"13006",13006,232175,"D. Kozica",25,"Sweden",63.0889615959786,65.6943377346984,"Djurgårdens IF","Right",1,3,"RM",7,"2021","5'11","172lbs",58.0567041143129,58.6581805204133,49.8861536490766,63.3809651865242,48.6036809788774,63.7279953319032,57.4781801843073,48.2749320064187,55.8244679906669,63.9540691842133,75.1564462233358,71.256875405284,77.5639649419079,51.9066096524496,74.0085087135836,55.9360322571555,57.2010143423743,68.1716923522752,61.1059914225091,49.5223317295003,39.5978714799951,28.8353475341408,55.9851445049145,53.1609623435144,57.8476504413921,52.6244146787884,56.1744799316496,33.507120907503,34.9009036583976,6.82623830810684,13.0198710413919,8.22646613909522,10.3542121389154,6.2725028641512
"13007",13007,237551,"T. Ephestion",23,"France",63.0040059326434,69.9804671231433,"US Orléans Loiret Football","Left",1,3,"CM",27,"2021","6'2","192lbs",56.8217765657272,51.4211193882017,61.7387078640266,63.2520440209974,35.3834872141721,64.9851640619569,54.4245625191654,35.6552961882335,58.4008684899955,63.5623270881779,66.6813486197435,61.299489759022,60.1279233575913,61.8071268618373,42.317870098067,62.4727619319995,58.549448929355,70.2639118788226,75.9330074003309,54.0685053570375,61.1640795500463,56.7342076361213,58.6838913920464,62.9204709987044,51.8378038045872,58.1929276711755,57.767668702715,59.5125737064612,52.4837489585199,5.37304393717853,10.8373667688171,11.3060154138696,8.71645491808028,11.1256234300249
"13008",13008,204528,"W. Jordán",27,"Colombia",63.4267533069666,63.3373250419799,"Itagüí Leones FC","Right",1,2,"ST",25,"2022","5'11","192lbs",47.756129615407,64.037871630718,63.0705010661171,55.3994261398943,58.6548371052567,59.3604423751592,60.2041253224314,47.7459765034602,58.7033868238796,60.8163247639417,57.597053999109,50.5148401079917,62.8870725380413,61.5347610915501,57.8386610449496,71.9528917698305,30.578784101142,62.9820354694243,73.645420417124,52.1162082324166,34.2756776659428,48.2488795374645,56.4089173519133,64.9715403217214,55.6169582131624,59.2524209418695,35.13012659915,21.9034651053835,11.9204198189273,16.0200042739661,9.88083238045341,5.44250557848942,9.17353641886045,11.9242695690932
"13009",13009,220912,"F. Jagiello",20,"Poland",62.7626859147744,70.7698293777317,"Zaglebie Lubin","Right",1,3,"LDM",19,"2020","5'11","165lbs",58.3411571610742,48.6415637354756,33.2587200951973,66.2685020708039,54.0837776933296,67.0575894955666,57.6713662264644,47.9610054323286,63.8105997103493,65.5546165861364,71.4580691202759,74.9280576122043,74.2573301897054,48.8808567937356,69.9114004273437,53.0603653572404,66.9608440036618,48.1004235255725,60.7870696606378,47.7630872628362,49.9800683490101,32.2314727021376,49.1287312623768,64.1652858075773,48.1036298671472,59.9037505693028,29.6980173092402,40.6751853690193,47.1860561012616,11.3426098862116,8.47133849667691,13.7053579075268,5.89456048589019,15.4602659600099
"13010",13010,191728,"H. Storbæk",32,"Norway",63.651707857203,63.4031271271669,"Sandefjord Fotball","Right",1,3,"CM",9,"2019","5'10","152lbs",64.9104774856232,60.3864037602405,58.5267599574231,62.5962738514535,65.7926958561366,59.7494172541804,62.8047146758756,68.1511812590008,57.0435957288469,66.6372404813049,51.9958005843291,58.10510887561,66.8307653362416,63.1253970648926,73.1772673764086,68.267227204427,74.7959245119601,70.1480577885732,64.1903760099985,67.7554617193039,66.5310933730821,56.0007986276899,61.2759706421737,61.1040186398697,48.6022588821948,61.3184262269597,57.6849588162113,55.7815109743563,48.3578136601805,11.2534779519483,12.5731948063145,14.1362643396794,14.0551625712938,11.3843889458198
"13011",13011,204785,"M. Mandron",23,"France",62.9180290976684,70.4936814928706,"Colchester United","Left",1,3,"ST",19,"2019","6'3","181lbs",39.554580644588,60.0769112790308,63.3179853864585,55.0846525574304,52.0551946944811,62.7050292782237,52.0631829967892,25.978816262163,32.5201329992151,63.9905928619729,65.5715762033063,57.9764296839477,64.9706836414156,60.3515215673429,53.2784795315181,66.4338493426698,69.3502707069693,77.6014113946167,80.3230797361014,56.6109519589331,66.8484050350287,42.0451832389119,60.2661828008174,58.0808521852985,59.8489725664149,63.6652721312599,45.5453257391961,41.5475376703316,36.482608021304,14.0554338318762,9.81235686912069,13.2258868038706,14.9263207922786,7.85196232120366
"13012",13012,213745,"Robert Costa",24,"Spain",63.0436685337623,71.683309864965,"RC Celta","Right",1,3,"CB",28,"2019","6'0","176lbs",32.4875778811307,29.9724480816762,67.1831190738951,61.6907386194077,29.8738162447686,31.5498468605878,33.8482711850134,31.7733124423185,56.0816508217837,60.2540898156421,44.4186085845292,50.3293318123926,29.9200922939611,49.372916666927,55.7546573049585,48.5779205550536,62.1986806226589,43.2198160622477,69.1188740649697,28.705537777903,50.9306956411779,64.1755381331648,28.8838268530726,35.3980331583848,43.2071737399041,58.4117155061143,50.1063817700676,69.7613692097347,71.2887189120957,14.9591853907859,12.319609683325,8.51613422823928,13.5956344148166,6.85719355751168
"13013",13013,225009,"Borja Fernández",22,"Spain",62.8519841079579,72.2555083213033,"Miedz Legnica","Right",1,3,"LCM",22,"2021","5'10","157lbs",45.0572323052127,34.1526066776162,43.4792130385994,67.926730810882,28.4975008825681,48.8751438251885,35.3705460578346,32.6655079761075,62.9211103541426,62.4643492300855,45.1336730322683,35.0098666339336,64.9063736741288,69.4170911072469,76.0883009698298,43.7542144698072,57.8340865210869,67.1217459548725,70.12499734631,31.9002041467953,68.2227389238197,73.1751124434709,45.9965676750882,67.5622267264711,38.7889086179231,57.9608276108682,54.3681537087801,61.6951044075619,56.9103849110418,12.4813866137927,9.44549197745764,11.3220670889423,10.0749918108624,7.74622892942534
"13014",13014,227825,"Jang Dae Hee",24,"Korea Republic",62.5545212073042,71.3928415080648,"Jeonnam Dragons","Right",1,3,"GK",1,"2023","6'2","165lbs",14.2453070116495,16.4026934215905,15.8071116333369,27.0642335042753,11.7547671621524,10.8333786632093,12.101318621648,18.4676694309614,23.2174622985165,22.5582607206771,40.1617447889387,39.7035442451856,38.6554627413369,57.6130964181812,53.2482423182249,18.1917203918833,53.1875554088234,21.3065482887472,61.1446298620327,19.47545762524,20.1395128316543,21.0330602129349,20.230215433071,37.1150352186279,18.3083889171148,55.1092641918269,24.105178428435,16.3804917105097,10.6117695634289,63.2840197822036,62.1668184620517,57.4363871709455,63.3734275464816,63.7094880720956
"13015",13015,237041,"M. Barreiro",33,"Argentina",63.2484889587221,63.3156891874258,"Atlético Huila","Right",1,3,"ST",19,"2021","5'8","172lbs",34.2524354804077,70.0749467104228,59.1828005412825,51.7422772747558,62.2054151805144,75.6509303482042,59.430556050354,33.1459479235808,41.2803781745529,57.6196305960538,60.124259960582,62.0054116651488,56.5198220936406,55.9598872868174,72.4726069110117,74.9522996835985,51.2167784143931,50.8410632365633,55.8392644563498,59.897886756254,30.4964207329732,12.1443210075139,46.3522532002337,53.6602041473372,74.2424966411664,49.01473007587,37.0436706131718,21.8604622190884,20.4437646080234,4.46034719252823,10.1625565611296,9.57415630703068,9.42451469431862,9.95339757977666
"13016",13016,238577,"Kang Ji Hoon",21,"Korea Republic",63.2063662290843,72.8526357689845,"Gangwon FC","Right",1,3,"RB",24,"2021","5'10","137lbs",59.9308697229322,61.6859382518503,57.9193521929755,54.8522673657191,40.8240037805553,63.2071729859939,27.9442992258228,37.5607251584973,25.9564826465212,61.8754338441829,77.5721616876733,79.41977772319,74.1558979452707,59.0044967590471,70.899543581648,55.2964476844491,48.6309514048728,67.879398299551,41.0420106094423,64.4199524015584,54.3027892906154,56.1840866944319,63.8033573323506,54.4855394117336,31.007982187837,59.344963124146,62.3592211377626,59.1278537452874,57.55164416279,9.54134965125492,5.25248273848837,10.727740185648,6.20392079251183,9.75962211028981
"13017",13017,225266,"M. Rasmussen",20,"Norway",63.3141365988488,70.2837379903482,"FC Nordsjælland","Left",1,3,"LW",14,"2021","5'7","143lbs",61.1398955506812,49.792980037916,43.5841131696796,67.0627003982544,36.632463956249,65.1265029022775,43.4048330779818,55.7959243906209,61.9283638411652,65.9374549493083,72.5395519422115,66.6595633156642,77.8079518231502,61.060845048333,83.551196329323,61.8754232460953,83.6437477774228,63.5452157209982,48.9137347659367,61.5599998523913,53.2858687141017,42.0407149457311,60.5462882819191,58.1434154370336,48.7164648524528,62.350102295689,50.6404924085863,46.8590259225174,58.8633472263011,13.6819678286233,15.3406133536006,13.5761890989985,12.3345288825049,14.4420857060494
"13018",13018,226546,"F. Barboza",21,"Argentina",63.4507031678061,75.3023011632312,"Argentinos Juniors","Right",1,3,"RW",7,"2021","5'7","159lbs",60.7049140296099,51.196750200094,33.4740967561292,61.5939045924843,35.4044117029162,67.5880773504768,50.8539436830974,41.7478341481979,57.2166750388505,66.1014949752339,73.4557286723524,80.4898738356887,75.378872373585,55.7008013864974,74.6743269582032,56.1762791905676,80.889198820403,61.8336953409347,53.7573313777723,45.7649496519168,43.9497732346072,33.9515904670639,58.8515969446231,55.2233144503118,45.7502945258977,58.3646996903733,58.7832179405369,26.1315183212912,24.5650427279453,15.0469748688596,8.90454057492473,16.0333736398416,9.19473662506999,6.66610146490552
"13019",13019,169714,"Fábio Ferreira",29,"Portugal",62.9212563247122,61.9994408248537,"Perth Glory","Right",1,4,"RM",22,"2019","5'10","159lbs",56.2008773947673,62.9397496359387,34.3985716199357,56.1013621257777,56.2929977011891,62.1890830495079,70.68934509035,65.8143139004151,45.2613021242833,63.8445904362649,82.2643456555228,84.03073884201,78.1102615875152,46.9245302668711,70.9392029359684,51.1201296406663,56.0639132443182,72.0970122799551,60.1689370713482,50.9729233537527,22.5345745014086,32.2326113589277,61.4904446621191,55.7476071923813,62.9593712837942,56.9653296596902,24.8836933507848,26.8404876826223,25.8183726351636,7.52973184703107,15.7296016962309,10.1820188118782,12.4628692096788,8.55492785236348
"13020",13020,238578,"Lee Jin Hyun",20,"Korea Republic",62.5778957529294,72.9831251208109,"Pohang Steelers","Left",1,3,"CM",77,"2019","5'8","137lbs",59.2347808965921,50.6708987855316,31.6143328498781,70.0430210357525,51.4762407958888,66.9130594211174,67.9972325035111,64.8163872291505,62.802408890423,68.7229030435053,67.8467584691659,64.1000187329932,82.7252758596424,56.9594902397336,73.7513100272956,43.6344089186997,72.3084989597299,65.7863019467439,30.9845045362638,47.5156627638194,36.7105861126055,49.7535113652415,56.0732926243405,67.2802059297561,51.2350105009539,60.3421747570099,60.1202920454234,34.8859746001589,49.3476326780643,12.9312845163323,5.64088379422337,12.7791607501348,9.26738269816638,6.14793057599747
"13021",13021,243698,"L. Meisl",19,"Austria",62.6924672965464,74.9902629405623,"SKN St. Pölten","Right",1,3,"CB",5,"Jun 30, 2019","6'0","176lbs",31.2471052654496,16.9459695723692,57.1967688961696,48.8137678534177,25.0382445175428,38.2902005519868,21.438385375333,25.2268365634559,42.4350187938112,52.7098287899177,54.1329216117475,57.8224166558864,42.1573338455355,58.162211153622,56.025399931821,39.328196690462,75.385217053799,64.0421279588732,72.0730756993529,37.5304007281577,53.0520914235065,61.8153813446649,22.27463797073,34.4064829724115,35.513241454451,46.2988027725509,61.5963754917959,66.5722082520995,61.3340599738135,13.0951364887941,9.08866169883428,8.4120046459601,6.91784282089819,7.24386130690418
"13022",13022,193522,"F. Lepore",32,"Italy",62.5182520274677,62.979922869122,"Lecce","Right",1,3,"RB",10,"2019","5'10","161lbs",57.9943555617967,42.1486089034086,48.555709769436,66.0667895190382,57.7677828675196,60.1948152966444,61.0830743788884,62.4308522509925,56.4383329811963,63.941437078036,71.3431199469684,74.9976496060897,66.4419037727633,65.5550907001224,73.1736552137277,65.3523229343943,55.0953647032392,74.7860001317321,58.9622820502546,61.9271938811155,72.0537594264148,58.5980339412182,56.5559391305634,59.0927722403964,54.7034258916936,63.1248204957824,48.2606397234285,54.8812027494365,62.3009951948173,8.2736948923933,7.13089330726349,10.2195121599043,9.7919534186928,10.7658519832357
"13023",13023,245235,"A. Bah",20,"Denmark",62.7894122573272,74.7146665380445,"SønderjyskE","Right",1,3,"RM",9,"2023","6'0","168lbs",57.2395213939188,53.905238363109,54.3029054498356,53.825821552601,46.7435711191661,63.7445809416301,47.0147454991124,39.120654835171,33.6646452176561,57.2338572651478,83.2893934161308,78.8971251121136,72.4981970092772,70.1732567171955,63.524693471132,53.2240767919847,50.7403731150808,73.3817452799018,64.0238636799789,47.3957042846395,76.7618912820252,47.0343466323177,63.0119358972026,61.0330183399009,52.5549893499458,61.9517555720063,52.0025961934482,41.8632992958334,48.1228119855164,5.36079481725668,12.0778357672934,12.8607327717198,8.79647560441014,13.1452935009316
"13024",13024,216052,"F. Coniglio",26,"Argentina",62.7669045530638,63.5914676434955,"Club Atlético Lanús","Right",1,3,"ST",9,"Jun 30, 2019","6'0","185lbs",38.006274984798,68.2960279919922,71.7987163901616,60.2966001827768,43.0385668460662,58.2835831614078,32.7607302732935,33.6689753184073,49.0222031585796,60.7237914596773,41.4507692430908,61.1814240637502,65.9469810191661,58.4369640518651,49.6199425884606,57.2540670537403,63.0576223285732,55.3735708221162,86.2852152121757,51.9781398012271,44.5532373889838,23.0186875694373,62.2117427281886,46.042913915424,44.6616620012924,46.6807981295518,33.4869069531678,22.692614777671,16.0145772300146,13.7713367487296,13.0118246614097,10.7245680275541,7.86906440396486,11.320002214884
"13025",13025,243700,"J. Hjorth",23,"Denmark",63.4366536530645,72.0709866000515,"Vendsyssel FF","Right",1,3,"CB",3,"2021","6'4","183lbs",27.1277434104228,15.9623614539354,57.2379168146414,43.2614025693944,27.7333522163524,34.239337590656,25.1871285179965,25.9083883662166,28.3690962651175,45.8396070128558,56.2960061637638,49.9368238003354,45.2250243509537,59.3668135448603,37.1312887295584,34.5903167504169,67.4264237314747,68.8665794969201,78.2708939908392,20.7221000118179,58.857552151796,58.5476233190991,28.6601002376943,25.2675486428842,34.1870129291165,48.0927355596096,66.839638179144,63.0355591838687,61.7369460552616,11.7978121205693,7.78374607247842,10.6837347963148,13.9685998742246,13.2151534719464
"13026",13026,244724,"E. Frederiksen",17,"Denmark",62.8880529229345,77.4195519956848,"SC Heerenveen","Left",1,2,"CAM",22,"2022","5'10","157lbs",55.7904263444546,50.9404301879727,45.0308478913823,63.7723806886918,52.1197843792745,68.1739532419674,54.8674370962201,54.2079606747134,61.9794958177472,67.0773528093989,78.335443386424,67.8848032714003,84.1614146343579,53.2840158033707,77.7061665692891,67.2304998706409,50.8913867568,39.7292820563528,49.8292766503432,40.8095350630956,45.8419593241286,30.3164268132761,51.4001264602183,65.3951407364125,53.5526383970811,64.4484510859125,38.3789439588359,40.1012498804415,44.0939877838481,11.6349539074448,7.08594595996713,9.95030408640881,7.00608079118664,14.1547738744782
"13027",13027,193524,"G. Ingrosso",29,"Italy",62.794243705563,63.7018044724257,"Ascoli","Right",1,2,"CB",28,"2019","6'2","183lbs",41.2357483471945,19.0075401967707,55.668709902642,38.8024290144386,49.8023419210453,16.2377143155998,24.3101651671772,36.6563758396861,36.0800357510515,44.2968083175548,53.1245937410073,64.5343653141381,29.8079251754504,60.0021227502819,55.1950482755764,39.2168839977645,66.3272447836263,52.5161941739844,69.0722337652398,13.7380342658649,73.9791602225197,64.7790097626648,29.2105086308535,39.1558297174925,24.4636137670832,49.1110296714599,65.4403639448096,62.9160201868928,57.5869597387048,11.664693546489,9.92030991589296,13.7237425179237,11.6141576822956,13.737941234002
"13028",13028,219637,"Ander Cantero",23,"Spain",62.8701464417954,69.5515058811039,"CF Rayo Majadahonda","Left",1,2,"GK",25,"Jun 30, 2019","6'2","181lbs",19.2934857934471,12.3741911438755,17.538306120761,35.1797460703896,12.5652054670711,21.6567586051687,24.5990935188781,12.5113496795079,31.031735373211,12.1158981499529,57.0409193089267,52.490257210108,64.78998682474,54.273230593822,57.9473956803417,24.9486990789601,62.71269040857,42.4860569429395,70.2739375093646,13.6323662573035,23.5409271598574,22.3854022515052,16.3734261667076,33.1507756401229,24.634028659594,42.5070062632367,12.2236990895845,11.4611855272129,18.9684517465355,52.7528603998283,68.9497876636915,59.0178350747051,67.4783915740609,64.1080050794549
"13029",13029,176373,"Bae Ki Jong",35,"Korea Republic",62.8445217202089,63.2635947493429,"Gyeongnam FC","Right",1,3,"LW",7,"2023","5'11","165lbs",65.174381984982,64.4180161682109,61.6540878529756,61.7994196423769,63.7919868704411,63.2415592019838,55.1127557977665,59.6172229154039,56.6910974476981,66.0835415711288,67.3738571311384,77.0945209641328,44.1109163797517,61.086521470846,74.0100966996007,66.4007404656601,70.8980669499747,53.517098062206,68.281358331951,58.0988454556693,64.273489260387,46.3934254149508,60.1865206100154,62.3435702142002,67.4159710665443,56.1058267488889,32.0903428694209,24.7912729500839,29.0087592265601,13.9972068683857,9.65364631913388,15.650819693619,13.0830048775293,7.81530917540961
"13030",13030,244213,"Jorge Félix",26,"Spain",62.7133756056525,62.3292963423395,"Piast Gliwice","Right",1,3,"LM",11,"2019","5'8","137lbs",49.5256480259968,61.8047791200836,62.6783920208047,62.7903629249757,55.4081142217417,64.2252387996132,55.6261186391601,42.2110819668502,59.5719202209796,59.8533081119043,72.7442011722502,73.8444493728464,69.4597782145161,58.2246470237788,80.1448962433553,61.6965567283413,66.5067357891055,69.3059296069715,64.3352289142542,62.4897093429416,29.6539784995529,14.7619167264561,60.2826719643285,65.8345650927216,67.0428774377757,66.3887219106941,44.3058783534264,18.8556758871009,19.4999036842891,8.31017841334307,5.4369229248499,10.1345454383878,6.64350478444388,7.16741152369076
"13031",13031,232950,"H. Akino",23,"Japan",63.3194403976421,69.6486795093079,"Shonan Bellmare","Left",1,2,"CDM",10,"Jan 31, 2019","5'9","150lbs",60.4589814449197,38.9771379742486,47.0855088919008,58.1621574539642,30.6434568342971,42.1687096187424,74.6018586016962,60.3702748142775,72.5179095339331,63.6129312924237,70.1959985910984,72.2983579137515,56.584603486331,55.9005794082414,70.1965731686008,41.4096213014307,76.3412153431819,84.8822050349242,60.7409063472955,72.81493935869,56.0416230998236,62.5583499251658,25.1316713951596,55.8746359004524,43.6844009641511,46.8894965275471,51.2589597815164,59.079861864546,53.407585885406,11.2604426866094,12.0837286106234,14.7199652556776,6.66520313070534,9.49719395072115
"13032",13032,242166,"A. Layouni",25,"Sweden",63.3117160635462,63.8958209364674,"FK Bodø/Glimt","Left",1,4,"LW",20,"2020","6'3","176lbs",61.1935643431511,54.5481985314666,56.4523686309838,59.3912677801588,62.2470245173747,65.4904848077786,58.183897042865,45.693501815982,45.5443390092239,62.9984706187195,72.8832337852932,77.6393748880196,67.2256554829008,55.9450784115067,50.70352948233,64.026900874661,38.2272718268696,68.1720232435939,71.041672242056,61.7559077683707,31.7027271264411,25.0284658331809,58.7301624003878,61.1051028807603,54.0856622513099,56.7910630605186,37.3218653683628,31.0647490056285,29.3670383343254,15.2285162963418,13.7294949946659,6.98411581922442,13.1919995493461,5.92725685754753
"13033",13033,242678,"J. Salazar",21,"Colombia",63.079787866584,78.006104126215,"Millonarios FC","Right",1,3,"RM",33,"2021","5'7","154lbs",54.6055548899696,45.6806552743941,31.1449062594277,59.6920645586477,50.4949993738973,71.9824499492739,41.1945300081372,33.9582204559656,47.726231641518,64.6985017870875,76.4196527310524,73.4844412469065,74.0798936305664,55.4802174500068,81.0398665048006,54.7526218473579,42.4928089885501,48.9965605968666,51.8071970600839,33.1506279389394,34.1045386867575,23.9389223348166,61.2185145221229,58.1018845086625,49.0476851897439,63.3479757973159,55.8814806002724,25.0361211874945,29.4356101791764,7.72164270712603,10.1603348477989,13.7288313647672,14.2261740924519,11.6434564297127
"13034",13034,220663,"M. Kallesøe",21,"Denmark",62.9993753147943,72.8539959560561,"Randers FC","Right",1,3,"RM",19,"2020","6'4","176lbs",57.9632574921206,59.6986485466116,50.2260937035135,56.1097802020466,48.125560839436,63.4679477672848,55.2034324919484,38.9020625661342,51.6336919780271,63.1320081520166,76.5575233352744,78.6968371903004,62.8068857787796,57.6081427206316,53.3056144000386,61.9753316723736,31.7240418666105,69.3506807277159,65.0336383688523,56.6655334573975,47.0942682572477,22.0044229849365,62.7873779829696,45.6338323409452,46.8861156621491,60.9271748053663,46.8937832396382,39.7477011167381,38.3547542519746,7.88946377182314,11.2155346663644,7.73272632586799,8.35920191744181,12.8072333675287
"13035",13035,231672,"L. Sierra",30,"Colombia",63.4460739990117,62.7390509007329,"Once Caldas","Right",1,3,"CDM",13,"2021","5'9","174lbs",42.339819815483,28.2942307915886,55.4621438338639,66.9675236999242,27.8446981966566,47.0595667027683,36.0456675423021,33.528379667912,58.1905819715161,55.5977644143277,53.8501936585908,62.6838607549116,61.3150595162753,55.0122637131538,69.6395439392245,40.4292980423832,63.1560569967282,74.0489399881021,76.6125715486714,25.0736412980759,65.8889495339247,58.0011977266497,30.4689988760826,59.5218297640631,40.7752843357972,50.202852235595,65.4871495775044,64.3143649581391,58.6262082628629,7.3649092200558,12.1647937444266,5.11868164371503,10.0820309878863,8.80926305135373
"13036",13036,239352,"R. Guder",23,"Germany",63.0276496692856,70.076188683674,"SV Wehen Wiesbaden","Right",1,4,"ST",13,"2020","6'0","174lbs",58.5306908066926,62.6677000728956,51.9581453349824,51.7730146710727,48.1310807956987,65.5120176541009,51.3590719482745,41.4026322956994,42.503789038358,60.5189759142252,83.9125540384583,86.0328929238483,73.8342486654422,57.6625694255904,72.720766371134,69.0586211419813,70.4700044205463,73.1419406486699,73.7483651780224,61.6070933768081,45.635634076143,19.517226206849,55.7619593701106,51.9242934372183,49.8666926650144,47.850372224716,22.268074468416,23.4891640996559,23.7736229544486,8.74565107169455,13.5305147860871,12.6454778790743,8.90206942087071,9.06500579791413
"13037",13037,54008,"S. Bywater",37,"England",62.7144833197479,62.2750535755207,"Burton Albion","Right",1,3,"GK",1,"2019","6'1","179lbs",19.4133342878251,11.7457229825946,11.1894075007892,26.5855351984351,12.2814251264481,14.7746920306999,13.801000337633,18.076077125662,20.5664336602261,21.3087979387328,54.6716744247663,58.1698844414263,57.1562423130482,65.1807544010431,48.0798570727111,25.2040097107265,67.5010962278542,33.8339500876579,69.5202579960418,14.2560387458028,34.3717725917792,25.3831844595357,14.8713206124986,18.2157623245308,21.3816873453344,61.0829137319285,17.7402808823985,14.6255608092122,15.5895123933523,61.690370299152,61.4731684194637,55.4443658232871,68.5091261694902,55.4425203516015
"13038",13038,245241,"A. Bangoura",22,"Guinea",62.3130356145241,70.4866500942367,"Al Fateh","Right",1,3,"RM",99,"2021","5'9","154lbs",56.9632844480941,57.1492593040362,45.1052524125878,61.2116600872253,36.7207467961124,61.6282037357972,61.3223777106313,57.4964007884107,57.3094773497229,65.4265523286184,78.2549157314497,85.8466672187843,66.2716153012594,56.9106375962289,78.5708125890133,54.9324744240278,56.4624487239183,62.571602769797,57.2840915251215,38.0470864715366,51.6268677066327,42.3437963789488,55.8361522719373,55.7221371680151,58.676657968391,58.853611883229,32.3224456746108,36.0974460854936,41.7325532960033,14.7479681748397,10.8094194383406,6.39139304804404,12.6474698586621,5.30350411324147
"13039",13039,245497,"Chema",20,"Spain",63.6098891162263,75.1837912342346,"UD Almería","Right",1,3,"CAM",8,"2019","5'9","141lbs",60.4630564320309,47.9916574859742,44.6652386302369,65.1207195780449,49.6281458301845,72.889268181378,61.3401066991314,56.4999988350015,66.3822531762415,71.6938104530881,64.1252567163927,67.8012905677063,58.5909255203532,60.2099238979296,77.3454092351723,68.7638268762339,51.6274177438477,50.0070211801672,51.7955277773318,46.6492131279329,43.025591266162,28.0527734991677,50.8698416138604,55.529858141904,58.4551867184831,67.2216130074021,49.6649724462979,37.4737462049771,41.8073211988628,8.8657353198997,14.5408348396256,5.66628278449609,15.6653841471656,8.60448717177177
"13040",13040,237050,"O. Kudryk",21,"Ukraine",62.8851338604823,72.7378767001122,"Shakhtar Donetsk","Right",1,2,"GK",55,"2021","6'1","157lbs",10.9929019719996,6.55580665055253,14.0659623421922,21.1696764628772,9.17214276216296,10.5343418155158,11.7203802982529,10.7031283951021,15.859585249389,10.5037651833028,25.6653225455849,15.235997692375,39.538427636489,63.1282880948621,44.1777050628383,15.9342613766541,58.6814590702766,15.9986718835479,51.2107421108322,5.82843736081387,27.9758692751184,13.1901508077905,4.09340234237165,26.2270930190161,18.9782019585817,24.2485346229672,6.19990539157244,10.9969965828357,10.0847362477942,66.1484808479813,57.932443805853,48.8625740175662,64.1924360567117,62.2568501947922
"13041",13041,245242,"D. Todorovic",21,"Bosnia Herzegovina",63.7040141801225,74.6600944912341,"FC Red Bull Salzburg","Right",1,3,"RB",55,"2023","5'9","150lbs",61.5846695409355,41.4546176967024,42.3709296525298,58.2138520837464,52.3276286548478,62.0084009171118,58.8415082578825,47.2004937573596,51.3651778765191,58.8362461937216,72.6936598448377,70.2537379950918,69.5496144128793,60.7194459291193,77.1064105307105,63.6594609549339,57.3833876285045,65.8521175779592,62.0744494654405,43.9212803888442,67.7200767944566,59.3845726535558,54.163107773847,46.8595565213284,51.1951168868156,47.5352038896128,55.350847032828,66.0653917779961,64.8775433486461,14.2170973841004,8.75805396354378,9.12231693546167,11.7603824805712,9.2283967722934
"13042",13042,245754,"D. Denic",22,"Serbia",62.5781907911487,73.6405607306375,"Rosenborg BK","Right",1,3,"CM",5,"2021","6'0","159lbs",57.1065395799231,54.7322599319627,48.5259730524731,67.2961617455,37.6071961212184,56.5846778777139,47.8306489990507,40.1528534078939,64.6023357939181,63.7063486023283,67.3330485117433,69.1562579963526,58.1366829674484,54.1284774611802,64.678408403597,59.4345525314286,60.830669748441,73.9519875238386,66.6771196062079,52.8860677054641,64.4461693327742,64.3569422882234,52.7839249220401,55.2751046337728,53.1992715077028,60.0469013431339,65.414420187586,64.4334070047437,63.2973556036805,13.7184882293577,12.9138027797969,10.41654698876,10.8653871937827,7.06884757382675
